## Python Version: 2.7.11
## Psychopy Version:1.85.2
## iViewX Version: 4.4.0
## iViewX API Version: 4.4.0
## Eyetracker Sampling Rate: 60
## Calib Matrix: [[ 14.29411294   1.32790604], [ -5.21964557   1.34478597], [  7.49635237   1.3119704 ], [ -5.45542969   1.34428431]]
1541672678.79;5325778100;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5325778100;nan;nan;nan;0;nan;nan;nan;0
1541672678.8;5325794551;-1;MSG;START calibration
1541672678.8;5325794551;-1;MSG;AC at 0.000000 0.000000
1541672678.84;5325811375;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5325811375;nan;nan;nan;0;nan;nan;nan;0
1541672678.85;5325844704;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5325844704;nan;nan;nan;0;nan;nan;nan;0
1541672678.9;5325877994;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5325877994;nan;nan;nan;0;nan;nan;nan;0
1541672678.94;5325911264;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5325911264;nan;nan;nan;0;nan;nan;nan;0
1541672679.03;5326011227;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326011227;nan;nan;nan;0;nan;nan;nan;0
1541672679.1;5326078028;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326078028;nan;nan;nan;0;nan;nan;nan;0
1541672679.13;5326111264;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326111264;nan;nan;nan;0;nan;nan;nan;0
1541672679.2;5326177838;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326177838;nan;nan;nan;0;nan;nan;nan;0
1541672679.23;5326211212;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326211212;nan;nan;nan;0;nan;nan;nan;0
1541672679.29;5326277854;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326277854;nan;nan;nan;0;nan;nan;nan;0
1541672679.34;5326311159;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326311159;nan;nan;nan;0;nan;nan;nan;0
1541672679.39;5326377799;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326377799;nan;nan;nan;0;nan;nan;nan;0
1541672679.43;5326411088;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326411088;nan;nan;nan;0;nan;nan;nan;0
1541672679.49;5326461060;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326477776;nan;nan;nan;0;nan;nan;nan;0
1541672679.56;5326544349;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;5326544349;nan;nan;nan;0;nan;nan;nan;0
