## Python Version: 2.7.11
## Psychopy Version:1.85.2
## iViewX Version: 4.4.0
## iViewX API Version: 4.4.0
## Eyetracker Sampling Rate: 60
## Calib Matrix: [[ 14.29411294   1.32790604], [ -5.21964557   1.34478597], [  7.49635237   1.3119704 ], [ -5.45542969   1.34428431]]
1535444908.69;3190048730;-1;MSG;START calibration
1535444908.69;3190054568;-1;MSG;AC at 0.000000 0.000000
1535444908.71;3190061261;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190061261;nan;nan;nan;0;nan;nan;nan;0
1535444908.76;3190094698;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190094698;nan;nan;nan;0;nan;nan;nan;0
1535444908.76;3190111098;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190127744;nan;nan;nan;0;nan;nan;nan;0
1535444908.81;3190161089;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190161089;nan;nan;nan;0;nan;nan;nan;0
1535444908.85;3190194375;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190194375;nan;nan;nan;0;nan;nan;nan;0
1535444908.87;3190227779;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190227779;nan;nan;nan;0;nan;nan;nan;0
1535444908.91;3190261010;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190261010;nan;nan;nan;0;nan;nan;nan;0
1535444908.95;3190294339;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190294339;nan;nan;nan;0;nan;nan;nan;0
1535444908.96;3190327649;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190327649;nan;nan;nan;0;nan;nan;nan;0
1535444908.99;3190361165;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190361165;nan;nan;nan;0;nan;nan;nan;0
1535444909.04;3190394415;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190394415;nan;nan;nan;0;nan;nan;nan;0
1535444909.08;3190427685;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;3190427685;nan;nan;nan;0;nan;nan;nan;0
1535444909.13;3190494350;0;-3.87251365979;-9.87724822977;nan;nan;3.01038023917;0.0;5.72567883002;152.832103827;539.041171515;nan;nan;nan;3190494350;0.0212879961722;-0.300232599141;0.470651102573;1;nan;nan;nan;0
1535444909.17;3190527665;0;-3.99855994157;-9.26069032185;nan;nan;3.20395316202;0.0;2.54452475148;152.209756267;539.899625368;nan;nan;nan;3190527665;0.00791823700863;-0.305555481795;0.468671678077;1;nan;nan;nan;0
1535444909.2;3190560985;0;-4.88434930434;-15.228458933;nan;nan;3.35216423139;0.0;0.641536259253;150.448140103;536.902241357;nan;nan;nan;3190560985;-0.000395428207758;-0.316618042809;0.480068770908;1;nan;nan;nan;0
