## Python Version: 2.7.11
## Psychopy Version:1.85.2
## iViewX Version: 4.4.0
## iViewX API Version: 4.4.0
## Eyetracker Sampling Rate: 60
## Calib Matrix: [[ 14.29411294   1.32790604], [ -5.21964557   1.34478597], [  7.49635237   1.3119704 ], [ -5.45542969   1.34428431]]
1537784472.31;4655425377;-1;MSG;START calibration
1537784472.31;4655425377;-1;MSG;AC at 0.000000 0.000000
1537784472.33;4655422142;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655422142;nan;nan;nan;0;nan;nan;nan;0
1537784472.35;4655456383;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655456383;nan;nan;nan;0;nan;nan;nan;0
1537784472.4;4655488653;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655488653;nan;nan;nan;0;nan;nan;nan;0
1537784472.48;4655588657;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655588657;nan;nan;nan;0;nan;nan;nan;0
1537784472.55;4655655858;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655655858;nan;nan;nan;0;nan;nan;nan;0
1537784472.59;4655689136;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655689136;nan;nan;nan;0;nan;nan;nan;0
1537784472.64;4655755415;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655755415;nan;nan;nan;0;nan;nan;nan;0
1537784472.68;4655788525;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655788525;nan;nan;nan;0;nan;nan;nan;0
1537784472.74;4655855205;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655855205;nan;nan;nan;0;nan;nan;nan;0
1537784472.78;4655888509;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655888509;nan;nan;nan;0;nan;nan;nan;0
1537784472.83;4655921846;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655921846;nan;nan;nan;0;nan;nan;nan;0
1537784472.85;4655955130;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655955130;nan;nan;nan;0;nan;nan;nan;0
1537784472.89;4655988462;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4655988462;nan;nan;nan;0;nan;nan;nan;0
1537784472.94;4656055097;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656055097;nan;nan;nan;0;nan;nan;nan;0
1537784473.01;4656121753;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656121753;nan;nan;nan;0;nan;nan;nan;0
1537784473.05;4656155210;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656155210;nan;nan;nan;0;nan;nan;nan;0
1537784473.14;4656255029;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656255029;nan;nan;nan;0;nan;nan;nan;0
1537784473.21;4656321683;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656321683;nan;nan;nan;0;nan;nan;nan;0
1537784473.24;4656338339;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656355233;nan;nan;nan;0;nan;nan;nan;0
1537784473.3;4656421624;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656421624;nan;nan;nan;0;nan;nan;nan;0
1537784473.34;4656454940;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656454940;nan;nan;nan;0;nan;nan;nan;0
1537784473.38;4656488342;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656488342;nan;nan;nan;0;nan;nan;nan;0
1537784473.42;4656521592;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656521592;nan;nan;nan;0;nan;nan;nan;0
1537784473.46;4656554981;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656554981;nan;nan;nan;0;nan;nan;nan;0
1537784473.48;4656588234;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656588234;nan;nan;nan;0;nan;nan;nan;0
1537784473.52;4656621673;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656621673;nan;nan;nan;0;nan;nan;nan;0
1537784473.56;4656654873;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656654873;nan;nan;nan;0;nan;nan;nan;0
1537784473.57;4656688189;0;nan;nan;nan;nan;0.0;3.19391469019;nan;nan;nan;104.795549836;225.711496476;614.719370523;4656688189;nan;nan;nan;0;0.384540898459;0.00338415848581;0.150516217634;1
1537784473.6;4656721502;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656721502;nan;nan;nan;0;nan;nan;nan;0
1537784473.64;4656754842;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656754842;nan;nan;nan;0;nan;nan;nan;0
1537784473.67;4656788145;0;nan;nan;nan;nan;3.3218570689;0.0;45.2805267144;254.832640742;655.981514804;nan;nan;nan;4656788145;0.144163327055;0.0835275843151;-0.0119296171472;1;nan;nan;nan;0
1537784473.7;4656821560;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656821560;nan;nan;nan;0;nan;nan;nan;0
1537784473.74;4656854903;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656854903;nan;nan;nan;0;nan;nan;nan;0
1537784473.77;4656888177;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656888177;nan;nan;nan;0;nan;nan;nan;0
1537784473.8;4656921471;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4656921471;nan;nan;nan;0;nan;nan;nan;0
1537784473.84;4656954893;0;nan;nan;nan;nan;3.39452406265;0.0;-7.62306218229;241.911910524;631.00576696;nan;nan;nan;4656954893;-0.0331586555569;0.0639156393217;0.0810326360147;1;nan;nan;nan;0
1537784473.9;4657021400;0;nan;nan;nan;nan;3.32924046658;0.0;-22.4815380663;242.735376935;641.210461275;nan;nan;nan;4657021400;-0.0839765773742;0.0472406907399;0.0481295758668;1;nan;nan;nan;0
1537784473.94;4657054734;0;nan;nan;nan;nan;3.28992506707;0.0;-27.5031042879;242.151585084;642.378641824;nan;nan;nan;4657054734;-0.10099626583;0.0410112510925;0.0451360356349;1;nan;nan;nan;0
1537784473.97;4657088053;0;nan;nan;nan;nan;3.27445002063;0.0;-31.2106939084;240.563506029;639.972858006;nan;nan;nan;4657088053;-0.114134422151;0.0370754092687;0.0544822100585;1;nan;nan;nan;0
1537784474.04;4657154827;0;nan;nan;nan;nan;3.25104903855;0.0;-36.4298972858;241.704995496;643.626562568;nan;nan;nan;4657154827;-0.131340436338;0.0357008522916;0.0417363047049;1;nan;nan;nan;0
1537784474.07;4657188012;0;nan;nan;nan;nan;3.21537999882;0.0;-37.9395574054;242.281565843;644.171127344;nan;nan;nan;4657188012;-0.1363850258;0.0374782812144;0.0393732307903;1;nan;nan;nan;0
1537784474.1;4657221331;0;nan;nan;nan;nan;3.2090936216;0.0;-38.3806436835;243.253042272;644.03345759;nan;nan;nan;4657221331;-0.137301767935;0.045489556911;0.0386969066028;1;nan;nan;nan;0
1537784474.14;4657254743;0;-10.3267117609;-17.7652824819;nan;nan;3.20636443779;0.0;-36.7929437743;241.427691247;635.088359563;nan;nan;nan;4657254743;-0.130541246904;0.0572223974686;0.0687967380268;1;nan;nan;nan;0
1537784474.2;4657321377;0;nan;nan;-7.33168771401;-13.8413529335;0.0;3.41497773132;nan;nan;nan;7.42757455824;238.237442138;600.573274053;4657321377;nan;nan;nan;0;0.0261275078145;0.118955626358;0.180545740086;1
1537784474.24;4657354836;0;-11.7213474243;-18.156791531;nan;nan;3.22809543148;0.0;-32.2167348848;244.560055663;630.763971271;nan;nan;nan;4657354836;-0.115610628067;0.0843605537948;0.0787709514976;1;nan;nan;nan;0
1537784474.27;4657388020;0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;nan;nan;nan;4657388020;nan;nan;nan;0;nan;nan;nan;0
