## Python Version: 2.7.11
## Psychopy Version:1.85.2
## FW Version: 2.0.12/2.0.12/2.0.2-33638
## SDK Version: 1.1.0.21
## Eyetracker Sampling Rate: 120.0
## Calib Matrix: [[ 14.29411294   1.32790604], [ -5.21964557   1.34478597], [  7.49635237   1.3119704 ], [ -5.45542969   1.34428431]]
1540807430.94;1701902865.0;0.0;7.90990857371;-26.7714293534;7.03033060721;-25.611730701;3.05738830566;3.0106048584;-104.009590149;182.018075168;570.265091554;-60.3113517761;182.192179407;572.796305637;1.0;1.0;1.0;1.0
1540807430.94;1701911184.0;0.0;2.51680285119;-26.0100038635;-5.75889262794;-24.7609808913;nan;nan;-104.516197205;181.896424368;570.099637988;-60.8654174805;182.194686265;572.688351896;1.0;1.0;1.0;1.0
1540807430.94;1701919526.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0
1540807430.94;1701927855.0;0.0;nan;nan;-6.93210701378;-24.112443524;nan;3.14999389648;nan;nan;nan;-61.9271087646;182.18479942;572.624270162;0.0;1.0;0.0;1.0
1540807430.94;1701936192.0;0.0;-4.06227309696;-25.495994151;-6.47275302531;-23.9252449581;nan;nan;-106.110488892;181.170604046;569.484361426;-62.4225120544;182.133603922;572.464544902;1.0;1.0;1.0;1.0
1540807430.94;1701944525.0;0.0;-7.19367879296;-23.9496455427;-5.74491569242;-23.4886370434;nan;nan;-106.84311676;180.948278116;569.396080818;-63.1213760376;182.095491603;572.395277763;1.0;1.0;1.0;1.0
1540807430.94;1701952862.0;0.0;nan;nan;-6.02556962557;-23.3394261424;nan;3.12855529785;nan;nan;nan;-63.754196167;182.163398568;572.654013298;0.0;1.0;0.0;1.0
1540807430.94;1701961180.0;0.0;-8.60607312669;-24.3661857761;-6.32693633523;-23.2452661222;nan;nan;-108.115692139;180.657837633;569.712887343;-64.3566436768;182.169977939;572.745864327;1.0;1.0;1.0;1.0
1540807430.94;1701969524.0;0.0;-10.0925104463;-23.4378649987;-6.50112314147;-23.2298138843;nan;nan;-108.887809753;180.398061696;569.569907649;-65.1210174561;182.079701061;572.672850245;1.0;1.0;1.0;1.0
1540807430.94;1701977848.0;0.0;nan;nan;-6.54358799838;-23.3669771539;nan;3.16763305664;nan;nan;nan;-65.7517089844;181.976611844;572.546432156;0.0;1.0;0.0;1.0
1540807430.94;1701986191.0;0.0;-9.79517793765;-23.3072649595;-6.30832834541;-23.1375716951;nan;nan;-110.072982788;179.888025125;569.363493958;-66.2972259521;181.763290649;572.100429628;1.0;1.0;1.0;1.0
1540807430.94;1701994523.0;0.0;-7.53075932741;-24.4186918302;-6.58804507254;-23.0385495168;nan;nan;-110.809654236;179.611006425;569.222438316;-67.0166244507;181.641007454;572.00528972;1.0;1.0;1.0;1.0
1540807430.95;1702002867.0;0.0;nan;nan;-6.66417080918;-23.0214388117;nan;3.16258239746;nan;nan;nan;-67.5542221069;181.494639508;571.782321348;0.0;1.0;0.0;1.0
1540807430.95;1702020305;-1;MSG;START calibration
1540807430.95;1702020844;-1;MSG;AC at 0.000000 0.000000
1540807430.95;1702011186.0;0.0;-8.07744637649;-24.4476198595;-6.76130776224;-22.9781506274;nan;nan;-111.796333313;179.070919097;568.890302658;-68.0460586548;181.332983609;571.495483373;1.0;1.0;1.0;1.0
1540807430.96;1702019520.0;0.0;-10.333576751;-23.9217188121;-6.28028284809;-22.5930830496;nan;nan;-112.387802124;178.732438703;568.558638793;-68.6675338745;181.163281015;571.259703779;1.0;1.0;1.0;1.0
1540807430.97;1702027855.0;0.0;-8.53751102812;-24.0320809247;-6.13320956894;-22.5941314639;2.90710449219;3.13845825195;-112.833282471;178.435139698;568.351373671;-69.1115570068;181.000244597;571.006169162;1.0;1.0;1.0;1.0
1540807430.98;1702036184.0;0.0;nan;nan;-6.47287606632;-22.63928999;nan;nan;nan;nan;nan;-69.4606628418;180.798539719;570.662460341;0.0;1.0;0.0;1.0
1540807430.99;1702044518.0;0.0;-9.7541275884;-23.4388005186;-6.70771162048;-22.9136895894;nan;nan;-113.637298584;177.809370689;567.940719234;-69.9578094482;180.584176185;570.379802406;1.0;1.0;1.0;1.0
1540807431.0;1702052853.0;0.0;nan;nan;-6.57521739245;-22.8279351483;nan;3.18266296387;nan;nan;nan;-70.31300354;180.352865531;570.049467297;0.0;1.0;0.0;1.0
